UID,Site ID,State,Date Collected,Chlorophyll A,Dissolved Inorganic Nitrogen,Ammonia,Nitrate/Nitrite,Total Nitrogen,Total Phosphorus,Dissolved Inorganic Phosphate,Waterbody Name,NCCR Region,EPA Region,Province,NCA Region,Latitude,Longitude
1904,NCCAGL10-GLBA10-046,WI,8/24/2010,1.4,0.147,0.014,0.133,0.375,0.00633,0.001,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.05589,-87.10413
1905,NCCAGL10-GLBA10-057,WI,8/26/2010,3.26,0.022,0.003,0.019,0.3725,0.01342,0.004,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.15341,-87.18146
1906,NCCAGL10-GLBA10-061,MI,9/22/2010,1.09,0.359,0.005,0.354,0.375,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.94625,-88.12235
1907,NCCAGL10-GLBA10-066,MI,9/26/2010,1.42,0.361,0.004,0.357,0.3725,0.0038675,0.006,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.76289,-88.46247
1908,NCCAGL10-GLBA10-076,MI,8/10/2010,11.48,0.01,0.001,0.009,0.71,0.01925375,0.01,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.89146,-83.34357
1909,NCCAGL10-GLBA10-077,MI,9/27/2010,1.01,0.355,0.001,0.354,0.36375,0.002355,0.006,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.84599,-88.3862
1910,NCCAGL10-GLBA10-089,WI,8/29/2010,41.24,0.005,0.003,0.002,1.38,0.0980475,0.008,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.62039,-88.0102
1911,NCCAGL10-GLBA10-098,MI,9/27/2010,1.38,0.365,0.006,0.359,0.37375,0.003175,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.78892,-88.44351
1912,NCCAGL10-GLBA10-106,WI,8/30/2010,49.64,0.003,0.003,0.0,1.345,0.1736125,0.014,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.57068,-88.01336
1913,NCCAGL10-GLBA10-108,MI,8/18/2010,13.0,0.004,0.004,0.0,0.76125,0.0355875,0.002,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.88881,-83.37354
1914,NCCAGL10-GLBA10-109,MI,9/23/2010,1.18,0.372,0.008,0.364,0.39,0.00345,0.006,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,47.1263,-88.28409
1915,NCCAGL10-GLBA10-114,WI,9/14/2010,0.98,0.367,0.002,0.365,0.50125,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.93804,-90.82582
1916,NCCAGL10-GLBA10-121,WI,8/28/2010,3.42,0.057,0.005,0.052,0.36625,0.00976875,0.003,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.17694,-87.17967
1917,NCCAGL10-GLBA10-125,MI,9/23/2010,1.55,0.348,0.004,0.344,0.375,0.00371125,0.007,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.85176,-88.25436
1918,NCCAGL10-GLBA10-126,WI,8/23/2010,1.41,0.124,0.011,0.113,0.37625,0.00887,0.002,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.12951,-87.06491
1919,NCCAGL10-GLBA10-130,MI,9/22/2010,0.99,0.348,0.002,0.346,0.38375,0.0031675,0.004,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,47.38683,-87.92433
1920,NCCAGL10-GLBA10-135,MI,9/15/2010,2.182368,0.036,0.002,0.034,0.27375,0.00614375,0.003,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.8423,-86.7303
1921,NCCAGL10-GLBA10-140,MI,8/17/2010,12.6,0.002,0.002,0.0,1.03875,0.0367825,0.002,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.87568,-83.35543
1922,NCCAGL10-GLBA10-142,WI,8/25/2010,5.0478,0.194,0.089,0.105,0.613,0.01725625,0.002,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.06749,-87.12053
1923,NCCAGL10-GLBA10-152,MI,8/16/2010,2.75,0.116,0.012,0.104,0.5,0.040635,0.017,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.986936,-83.80643
1924,NCCAGL10-GLBA10-157,MI,9/24/2010,1.4,0.364,0.002,0.362,0.38,0.00295875,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.92498,-88.09552
1925,NCCAGL10-GLBA10-161,MI,8/19/2010,8.49,0.031,0.024,0.007,0.755,0.02210875,0.003,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.88178,-83.37466
1926,NCCAGL10-GLBA10-168,WI,8/27/2010,3.03,0.008,0.003,0.005,0.3125,0.0075875,0.001,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.18153,-87.16868
1927,NCCAGL10-GLBA10-173,MI,9/28/2010,2.13,0.32,0.003,0.317,0.455,0.0161625,0.007,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.45125,-84.47176
2148,NCCAGL10-GLBA10-146,WI,9/19/2010,0.36,0.382,0.005,0.377,0.385,0.00360625,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.86612,-91.17417
2149,NCCAGL10-GLBA10-134,WI,8/21/2010,2.15,0.361,0.063,0.298,0.92625,0.0524575,0.019,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.70767,-92.03614
2150,NCCAGL10-GLBA10-118,WI,8/22/2010,3.28,0.214,0.046,0.168,1.06125,0.06306625,0.024,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.73941,-92.08606
2151,NCCAGL10-GLBA10-082,WI,9/18/2010,0.52,0.38,0.005,0.375,0.41,0.00394,0.004,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.85946,-91.16228
2152,NCCAGL10-GLBA10-006,WI,9/17/2010,0.55,0.383,0.006,0.377,0.41,0.00402125,0.004,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.86629,-91.15929
2153,NCCAGL10-GLBA10-038,MN,8/23/2010,1.55,0.228,0.074,0.154,1.085,0.06370375,0.023,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.75058,-92.095
2154,NCCAGL10-GLBA10-050,WI,9/16/2010,0.91,0.371,0.003,0.368,0.41375,0.00395875,0.004,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.86026,-91.10345
2316,NCCA10-SCRT-10129,SC,8/3/2010,30.36,0.015,0.008,0.007,0.765,0.072210625,0.013,MINIM CREEK,Southeast,4,Carolinian Province,East Coast,33.19025,-79.29234
2320,NCCA10-SCRO-10378,SC,8/18/2010,,0.144,0.098,0.046,0.6375,0.115305,0.072,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.50261,-80.64053
2321,NCCA10-SCRO-10389,SC,8/17/2010,,0.12,0.1,0.02,0.66375,0.1490675,0.083,Broad River,Southeast,4,Carolinian Province,East Coast,32.54809,-80.83512
2322,NCCA10-SCRT-10133,SC,8/11/2010,7.5,0.193,0.032,0.161,0.96,0.0952675,0.058,Savanna River,Southeast,4,Carolinian Province,East Coast,32.12564,-80.99716
2323,NCCA10-SCRO-10382,SC,8/10/2010,8.13,0.03,0.012,0.018,0.38625,0.06495875,0.026,Broad River,Southeast,4,Carolinian Province,East Coast,32.29031,-80.70082
2324,NCCA10-SCRT-10121,SC,8/10/2010,11.66,0.053,0.034,0.019,0.5725,0.102951,0.055,Broad River,Southeast,4,Carolinian Province,East Coast,32.32629,-80.83422
2325,NCCA10-SCRT-10116,SC,8/4/2010,8.96,0.027,0.009,0.018,0.424375,0.067285,0.023,Charleston Harbor,Southeast,4,Carolinian Province,East Coast,32.78705,-79.8867
2326,NCCA10-SCRO-10376,SC,8/4/2010,12.03,0.043,0.023,0.02,0.460625,0.0758,0.036,Sewee Bay,Southeast,4,Carolinian Province,East Coast,32.93668,-79.62719
2327,NCCA10-SCRO-10380,SC,8/3/2010,17.47,0.301,0.063,0.238,0.865,0.073774375,0.033,WINYAH BAY,Southeast,4,Carolinian Province,East Coast,33.28372,-79.26753
2328,NCCA10-SCRO-10375,SC,7/21/2010,7.56,0.027,0.0,0.027,0.47625,0.06908625,0.038,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.52451,-80.35976
2329,NCCA10-SCRO-10379,SC,7/20/2010,11.91,0.027,0.003,0.024,0.54,0.0690975,0.037,South Edisto River,Southeast,4,Carolinian Province,East Coast,32.66938,-80.12363
2330,NCCA10-SCRT-10123,SC,7/20/2010,14.89,0.031,0.004,0.027,0.765,0.15603625,0.062,South Edisto River,Southeast,4,Carolinian Province,East Coast,32.70182,-80.77636
2331,NCCA10-SCRT-10132,SC,7/14/2010,12.14,0.112,0.017,0.095,0.57,0.1448675,0.085,Charleston Harbor,Southeast,4,Carolinian Province,East Coast,32.8007,-79.98297
2332,NCCA10-SCRO-10388,SC,7/14/2010,6.57,0.08,0.041,0.039,0.4225,0.05718,0.033,Stono River,Southeast,4,Carolinian Province,East Coast,32.88671,-79.88637
2333,NCCA10-SCRT-10131,SC,7/27/2010,16.15,0.092,0.0,0.092,0.82,0.1334325,0.062,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.57901,-80.53348
2334,NCCA10-SCRO-10390,SC,7/28/2010,17.52,0.047,0.018,0.029,0.7,0.14606875,0.078,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.42181,-80.57258
2335,NCCA10-SCRO-10387,SC,7/27/2010,9.57,0.034,0.009,0.025,0.81625,0.17148625,0.045,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.50693,-80.44374
2336,NCCA10-SCRT-10127,SC,7/13/2010,9.1,0.053,0.041,0.012,0.6425,0.1726375,0.031,Stono River,Southeast,4,Carolinian Province,East Coast,32.64669,-79.9937
2337,NCCA10-SCRT-10119,SC,7/21/2010,13.6,0.049,0.023,0.026,0.65625,0.1113175,0.058,St. Helena Sound,Southeast,4,Carolinian Province,East Coast,32.52266,-80.34808
2338,NCCA10-SCRT-10115,SC,7/28/2010,15.61,0.051,0.021,0.03,0.62,0.13684125,0.056,JOHNSON CREEK,Southeast,4,Carolinian Province,East Coast,32.37324,-80.46038
16475,NCCA10-1039,NH,6/24/2010,4.77,0.01,0.0,0.005,0.295,0.05,0.015,Great Bay,Northeast,1,Acadian Province,East Coast,43.07252,-70.86303
16488,NCCA10-1042,NH,6/22/2010,21.67,0.18,0.015,0.165,1.055,0.095,0.02,Great Bay,Northeast,1,Acadian Province,East Coast,43.06433,-70.91732
16522,NCCAGL10-1106,MI,5/26/2010,0.46,0.217,0.003,0.214,0.3325,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,44.26257,-83.47593
16523,NCCAGL10-1095,MI,5/26/2010,0.66,0.236,0.011,0.225,0.3625,0.0,0.003,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.6919,-83.60718
16524,NCCAGL10-1083,MI,5/22/2010,0.84,0.345,0.002,0.343,0.478125,0.0,0.006,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,42.20085,-86.41109
16525,NCCAGL10-1091,MI,5/26/2010,5.04,0.805,0.004,0.801,1.369,0.016185,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.66118,-83.81381
16526,NCCAGL10-1085,MI,5/22/2010,1.22,0.382,0.002,0.38,0.520625,0.0,0.008,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,42.73206,-86.2635
16527,NCCAGL10-1090,MI,5/21/2010,2.94,0.521,0.003,0.518,0.671875,0.00335,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,42.11036,-86.50358
16567,NCCAGL10-1114,MI,5/25/2010,0.44,0.252,0.017,0.235,0.455,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.7763,-83.90288
16568,NCCAGL10-1120,MI,5/26/2010,0.56,0.29,0.008,0.282,0.47875,0.004044,0.004,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,43.77858,-83.88377
16569,NCCAGL10-1135,MI,5/27/2010,0.48688,0.189,0.005,0.184,0.28375,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,44.17168,-83.55406
16570,NCCAGL10-1133,MI,5/27/2010,0.47,0.251,0.001,0.25,0.36375,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,44.20197,-83.51183
16617,NCCAGL10-1008,MI,6/10/2010,0.85,0.348,0.001,0.347,0.37125,0.005065,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.685283,-86.169683
16618,NCCAGL10-1015,MI,6/7/2010,0.83,0.351,0.002,0.349,0.36,0.00575125,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.512,-87.1486
16619,NCCAGL10-1034,MI,6/23/2010,0.64,0.337,0.001,0.336,0.388125,0.0,0.009,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.90615,-89.341685
16620,NCCAGL10-1139,NY,7/7/2010,6.37,0.145,0.001,0.144,0.41,0.00705875,0.003,Lake Erie,Great Lakes,2,Great Lakes Province,Great Lakes,42.538288,-79.275447
16621,NCCAGL10-1142,NY,7/9/2010,17.69,0.147,0.007,0.14,0.41125,0.0076275,0.003,Lake Erie,Great Lakes,2,Great Lakes Province,Great Lakes,42.68147,-79.08607
16622,NCCAGL10-1148,MI,6/18/2010,8.02,0.474,0.036,0.438,0.71125,0.04071625,0.011,Lake Erie,Great Lakes,5,Great Lakes Province,Great Lakes,41.9784,-83.22609
16623,NCCAGL10-1169,OH,6/28/2010,144.63,2.562,0.007,2.555,4.025,0.19339875,0.008,Lake Erie,Great Lakes,5,Great Lakes Province,Great Lakes,41.46514,-82.92923
16624,NCCAGL10-GLBA10-015,MI,6/15/2010,1.31,0.262,0.005,0.257,0.36125,0.00253125,0.005,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.78761,-85.59317
16625,NCCAGL10-GLBA10-043,MI,6/22/2010,0.4,0.263,0.012,0.251,0.339375,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.15224,-85.57165
16626,NCCAGL10-GLBA10-047,MI,6/20/2010,1.1,0.216,0.004,0.212,0.3675,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.85503,-85.45676
16627,NCCAGL10-GLBA10-059,MI,6/19/2010,0.56,0.267,0.003,0.264,0.36625,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.00983,-85.61481
16644,NCCA10-1148,NC,6/14/2010,32.67,0.005,0.005,0.0,0.995,0.0550625,0.006,Corrituck Sound,Southeast,4,Carolinian Province,East Coast,36.44134,-75.95628
16645,NCCA10-1147,NC,6/15/2010,7.68,0.014,0.005,0.009,0.39,0.042959,0.017,Batchelor Bay,Southeast,4,Carolinian Province,East Coast,35.98001,-76.68305
16646,NCCA10-1145,NC,6/8/2010,16.78,0.015,0.003,0.012,0.64875,0.04773625,0.014,Pamlico River,Southeast,4,Carolinian Province,East Coast,35.37382,-76.55275
16647,NCCA10-1142,NC,6/7/2010,13.8,0.014,0.003,0.011,0.63875,0.04081625,0.014,Pamlico River,Southeast,4,Carolinian Province,East Coast,35.34856,-76.5741
16648,NCCA10-1139,NC,6/15/2010,11.14,0.003,0.003,0.0,0.42875,0.03963625,0.013,Albermarle Sound,Southeast,4,Carolinian Province,East Coast,35.99682,-76.5307
16649,NCCA10-1134,NC,6/2/2010,8.96,0.015,0.004,0.011,0.54125,0.04322125,0.007,Rose Bay,Southeast,4,Carolinian Province,East Coast,35.41062,-76.39566
16650,NCCA10-1680,FL,6/9/2010,7.15,0.041,0.002,0.039,0.43,0.03129125,0.004,Sarasota Bay,Gulf,4,West Indian Province,Gulf Coast,27.4353,-82.66914
16651,NCCA10-1676,FL,6/8/2010,9.38,0.041,0.003,0.038,0.4775,0.02232375,0.008,St. Joseph Sound,Gulf,4,West Indian Province,Gulf Coast,28.02023,-82.79818
16652,NCCA10-1673,FL,6/10/2010,2.77,0.035,0.001,0.034,0.28,0.051395,0.046,Tampa Bay,Gulf,4,West Indian Province,Gulf Coast,27.6364,-82.60498
16653,NCCA10-1669,FL,6/9/2010,8.15,0.036,0.003,0.033,0.4475,0.13118375,0.096,Manatee River,Gulf,4,West Indian Province,Gulf Coast,27.51591,-82.60616
16654,NCCA10-1670,FL,6/10/2010,1.45,0.04,0.001,0.039,0.21875,0.0295125,0.023,Tampa Bay,Gulf,4,West Indian Province,Gulf Coast,27.59915,-82.664
16655,NCCAGL10-GLBA10-127,MI,6/21/2010,1.91,0.2,0.006,0.194,0.395,0.0,0.006,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.874131,-85.434295
16656,NCCAGL10-GLBA10-139,MI,6/22/2010,0.39,0.27,0.009,0.261,0.339375,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.12855,-85.61119
16657,NCCAGL10-GLBA10-155,MI,6/14/2010,1.6,0.278,0.013,0.265,0.4,0.00862125,0.008,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.76661,-85.60839
16658,NCCAGL10-GLBA10-167,MI,6/18/2010,0.84,0.271,0.008,0.263,0.3975,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.98682,-85.61958
16668,NCCAGL10-1116,MI,6/1/2010,0.63,0.213,0.004,0.209,0.295,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,45.97362,-84.56823
16669,NCCAGL10-1100,MI,6/1/2010,1.15,0.222,0.0,0.222,0.31125,0.0,0.0,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,45.9365,-84.66938
16671,NCCAGL10-1096,MI,6/6/2010,0.22,0.212,0.01,0.202,0.3,0.00406125,0.003,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,45.96277,-84.71419
16672,NCCAGL10-1093,MI,6/5/2010,0.53,0.234,0.003,0.231,0.31375,0.00312375,0.003,Lake Huron,Great Lakes,5,Great Lakes Province,Great Lakes,45.7501,-84.56426
16673,NCCAGL10-1084,MI,6/3/2010,0.19,0.211,0.007,0.204,0.30125,0.002885,0.004,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.73868,-86.46424
16674,NCCAGL10-1079,MI,6/5/2010,1.07,0.122,0.007,0.115,0.27,0.006465,0.004,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.24949,-87.47572
16675,NCCAGL10-1077,MI,6/3/2010,0.55,0.111,0.005,0.106,0.25375,0.00385875,0.003,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.6903,-86.9019
16676,NCCAGL10-1074,MI,6/4/2010,1.09,0.143,0.004,0.139,0.28875,0.0045325,0.003,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.73465,-86.77781
16677,NCCAGL10-1058,MI,6/2/2010,0.24,0.16,0.003,0.157,0.3125,0.0,0.003,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.888266,-86.25764
16678,NCCAGL10-1051,MI,6/2/2010,1.14,0.134,0.003,0.131,0.26375,0.0,0.002,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,45.76872,-86.74245
16679,NCCAGL10-1043,MI,6/11/2010,1.01,0.345,0.001,0.344,0.36,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.795217,-84.985017
16680,NCCAGL10-1040,MI,6/16/2010,4.24,0.22,0.004,0.216,0.38875,0.00714125,0.007,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,47.2371,-88.63151
16681,NCCAGL10-1037,MI,6/7/2010,0.79,0.345,0.0,0.345,0.37125,0.004535,0.004,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.6591,-87.4619
16682,NCCAGL10-1035,MI,6/8/2010,0.79,0.347,0.001,0.346,0.35875,0.0046025,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.541483,-86.966117
16683,NCCAGL10-1030,MI,6/10/2010,0.87,0.348,0.001,0.347,0.35875,0.00493875,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.712667,-86.00295
16684,NCCAGL10-1027,MI,6/14/2010,0.55,0.347,0.001,0.346,0.3625,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.8336,-87.6257
16685,NCCAGL10-1024,MI,6/9/2010,1.72,0.351,0.0,0.351,0.36875,0.00594,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.686933,-85.50665
16686,NCCAGL10-1021,MI,6/9/2010,0.72,0.35,0.001,0.349,0.365,0.00416875,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.720283,-85.762833
16687,NCCAGL10-1018,MI,6/8/2010,0.9,0.339,0.002,0.337,0.35375,0.00520875,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.4875,-86.7409
16688,NCCAGL10-1012,MI,6/11/2010,0.8,0.351,0.001,0.35,0.36375,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.7934,-85.233583
16689,NCCAGL10-1010,MI,6/14/2010,0.68,0.343,0.001,0.342,0.37375,0.0,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.9245,-87.8436
16690,NCCAGL10-1004,MI,6/7/2010,1.2,0.341,0.0,0.341,0.3875,0.006505,0.005,Lake Superior,Great Lakes,5,Great Lakes Province,Great Lakes,46.53298,-87.3892
16691,NCCA10-2114,CA,6/30/2010,3.99,0.009,0.0,0.009,0.27625,0.048341125,0.028,San Diego Bay,West,9,Californian Province,West Coast,32.623,-117.11519
16692,NCCA10-2110,CA,6/30/2010,2.54,0.009,0.0,0.009,0.348125,0.07834525,0.027,San Diego Bay,West,9,Californian Province,West Coast,32.63263,-117.10717
16693,NCCA10-1116,CA,6/30/2010,3.58,0.009,0.0,0.009,0.258125,0.04658925,0.029,San Diego Bay,West,9,Californian Province,West Coast,32.62432,-117.11772
16694,NCCA10-1112,CA,6/30/2010,2.06,0.012,0.002,0.01,0.23225,0.046254125,0.031,San Diego Bay,West,9,Californian Province,West Coast,32.63968,-117.11739
16727,NCCAGL10-GLBA10-123,MI,6/18/2010,0.75,0.26,0.003,0.257,0.38,0.0,0.007,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.98607,-85.64046
16728,NCCAGL10-NPS09-005,MI,6/25/2010,2.27,0.235,0.005,0.23,0.437625,0.00624925,0.013,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.94789,-85.9479
16729,NCCAGL10-GLBA10-111,MI,6/16/2010,1.11,0.25,0.01,0.24,0.36125,0.0,0.004,Lake Michigan,Great Lakes,5,Great Lakes Province,Great Lakes,44.83721,-85.52862
16730,NCCA10-1115,CA,6/29/2010,2.11,0.028,0.017,0.011,0.213,0.04412725,0.034,San Diego Bay,West,9,Californian Province,West Coast,32.66443,-117.13879
16731,NCCA10-1108,CA,6/29/2010,2.19,0.028,0.016,0.012,0.22875,0.04182125,0.033,San Diego Bay,West,9,Californian Province,West Coast,32.66243,-117.12712
